ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_MSN_M1S3
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE
28/08/1985,9,4.00000000,14.40716400,2.77095700,1.44072000,1.36667800,1.29331300,0.11096600,0.00000000,0.00000000,0.06803200,0.01416000,0.06218400,0.00429800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.86949800,0.03758100,0.00115200,162.08369100,1.65468200,1.00000000,0.00000000,53.68694200,1.64551000,0.31193900,19.01722600,1.00000000,1.00000000,0.01861500,0.01918000,1.86896500,0.11265800,0.04749200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.16015000,294.00000000,0.02306300,0.02170100,0.00136300,0.94421000,0.26466100,0.30351500,0.30966000,0.32062100,0.33108800,0.33148800,0.32106100,0.34139100,0.35177600,0.37000000,63.04405200,36.49509400,15.13613900,5.99464800,2.15546400,0.72202800,0.72863100,0.72278500,0.81943200,0.24317300,0.02442600,0.02306300,0.53140700,6.20157800
28/08/1985,9,4.00000000,14.40716400,2.77095700,1.44072000,1.36667800,1.29331300,0.11096600,0.00000000,0.00000000,0.06803200,0.01416000,0.06218400,0.00429800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.86949800,0.03758100,0.00115200,162.08369100,1.65468200,1.00000000,0.00000000,53.68694200,1.64551000,0.31193900,19.01722600,1.00000000,1.00000000,0.01861500,0.01918000,1.86896500,0.11265800,0.04749200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.16015000,294.00000000,0.02306300,0.02170100,0.00136300,0.94421000,0.26466100,0.30351500,0.30966000,0.32062100,0.33108800,0.33148800,0.32106100,0.34139100,0.35177600,0.37000000,63.04405200,36.49509400,15.13613900,5.99464800,2.15546400,0.72202800,0.72863100,0.72278500,0.81943200,0.24317300,0.02442600,0.02306300,0.53140700,6.20157800
29/08/1985,10,4.15886300,20.42326900,3.95101700,2.04233000,1.96555500,1.83851600,0.14694600,0.00000000,0.00000000,0.08907800,0.01995800,0.08141300,0.00538000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.16207100,0.04989500,0.00170600,171.70877100,1.63167100,1.00000000,0.00000000,71.27881900,2.43747000,0.39630800,17.61575500,1.00000000,1.00000000,0.02463900,0.02547100,2.86412000,0.12803500,0.09345400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.22148900,327.00000000,0.02687200,0.02282400,0.00404800,0.86907200,0.28112700,0.31112200,0.31900000,0.32600000,0.33300000,0.33300000,0.32600000,0.34300000,0.35600000,0.37000000,48.58564000,40.25883900,20.94529000,8.92952300,3.34055300,1.15301500,0.87634400,0.73895500,0.82460900,0.26681000,0.03092100,0.02687200,0.60161100,7.77953600
29/08/1985,10,4.15886300,20.42326900,3.95101700,2.04233000,1.96555500,1.83851600,0.14694600,0.00000000,0.00000000,0.08907800,0.01995800,0.08141300,0.00538000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.16207100,0.04989500,0.00170600,171.70877100,1.63167100,1.00000000,0.00000000,71.27881900,2.43747000,0.39630800,17.61575500,1.00000000,1.00000000,0.02463900,0.02547100,2.86412000,0.12803500,0.09345400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.22148900,327.00000000,0.02687200,0.02282400,0.00404800,0.86907200,0.28112700,0.31112200,0.31900000,0.32600000,0.33300000,0.33300000,0.32600000,0.34300000,0.35600000,0.37000000,48.58564000,40.25883900,20.94529000,8.92952300,3.34055300,1.15301500,0.87634400,0.73895500,0.82460900,0.26681000,0.03092100,0.02687200,0.60161100,7.77953600
30/08/1985,11,4.27417900,30.12711500,5.86301500,3.01271000,2.93200900,2.70797600,0.22303000,0.00000000,0.00000000,0.11571500,0.02977600,0.10458700,0.00806000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.43308200,0.06355000,0.00228900,163.98901700,1.64573800,1.00000000,0.00000000,90.78569300,3.27026600,0.52480600,18.61570500,1.00000000,1.00000000,0.03127500,0.03238400,2.69272100,0.12879100,0.17190900,0.00196800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.30266800,360.00000000,0.03649500,0.03166300,0.00483200,0.88308600,0.25279700,0.30536000,0.31292200,0.32385500,0.33300000,0.33300000,0.32314900,0.34300000,0.35400400,0.37000000,49.18835800,39.57785800,20.58978100,9.11760000,3.48809100,1.20781900,0.88741300,0.74159500,0.81958300,0.27535200,0.04132700,0.03649500,0.97038500,8.63313900
30/08/1985,11,4.27417900,30.12711500,5.86301500,3.01271000,2.93200900,2.70797600,0.22303000,0.00000000,0.00000000,0.11571500,0.02977600,0.10458700,0.00806000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.43308200,0.06355000,0.00228900,163.98901700,1.64573800,1.00000000,0.00000000,90.78569300,3.27026600,0.52480600,18.61570500,1.00000000,1.00000000,0.03127500,0.03238400,2.69272100,0.12879100,0.17190900,0.00196800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.30266800,360.00000000,0.03649500,0.03166300,0.00483200,0.88308600,0.25279700,0.30536000,0.31292200,0.32385500,0.33300000,0.33300000,0.32314900,0.34300000,0.35400400,0.37000000,49.18835800,39.57785800,20.58978100,9.11760000,3.48809100,1.20781900,0.88741300,0.74159500,0.81958300,0.27535200,0.04132700,0.03649500,0.97038500,8.63313900
31/08/1985,12,4.38965100,41.97396900,8.19926900,4.19740000,4.11083000,3.75018400,0.33825600,0.00000000,0.00000000,0.14901700,0.04188000,0.13300100,0.01215800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.71947800,0.08062600,0.00287500,162.62085000,1.64960100,1.00000000,0.00000000,115.18060400,4.10726800,0.79653600,18.64109100,1.00000000,1.00000000,0.03951100,0.04089100,3.04456200,0.16225600,0.20550800,0.01639200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.38415600,393.00000000,0.04546600,0.03912200,0.00634400,0.87755900,0.26035900,0.30154200,0.31009500,0.32177000,0.33213900,0.33239700,0.32178400,0.34214900,0.35270500,0.37000000,49.61438000,39.09921600,20.41275000,9.13650900,3.54434900,1.23497500,0.89617200,0.74134400,0.81744400,0.28024800,0.05180900,0.04546600,1.18468500,9.38902200
31/08/1985,12,4.38965100,41.97396900,8.19926900,4.19740000,4.11083000,3.75018400,0.33825600,0.00000000,0.00000000,0.14901700,0.04188000,0.13300100,0.01215800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.71947800,0.08062600,0.00287500,162.62085000,1.64960100,1.00000000,0.00000000,115.18060400,4.10726800,0.79653600,18.64109100,1.00000000,1.00000000,0.03951100,0.04089100,3.04456200,0.16225600,0.20550800,0.01639200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.38415600,393.00000000,0.04546600,0.03912200,0.00634400,0.87755900,0.26035900,0.30154200,0.31009500,0.32177000,0.33213900,0.33239700,0.32178400,0.34214900,0.35270500,0.37000000,49.61438000,39.09921600,20.41275000,9.13650900,3.54434900,1.23497500,0.89617200,0.74134400,0.81744400,0.28024800,0.05180900,0.04546600,1.18468500,9.38902200
01/09/1985,13,4.50509500,57.12547300,11.19198300,5.71255000,5.61775900,5.05622400,0.51800000,0.00000000,0.00000000,0.19019400,0.05734600,0.16689700,0.01864700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00626400,0.10085700,0.00346100,161.85408000,1.65479000,1.00000000,0.00000000,144.08097800,4.94406300,1.20805600,18.63647800,1.00000000,1.00000000,0.04917800,0.05082200,3.42445200,0.19734800,0.24716800,0.05856700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.50308300,426.00000000,0.05672600,0.04868000,0.00804600,0.87577900,0.26331400,0.30182200,0.30915700,0.32055100,0.33102700,0.33143800,0.32103900,0.34137200,0.35177200,0.37000000,49.26148600,39.30494300,20.35560800,9.11292500,3.55206300,1.24473900,0.90218200,0.74100800,0.81713900,0.28266300,0.06477200,0.05672600,1.51515000,10.31351900
01/09/1985,13,4.50509500,57.12547300,11.19198300,5.71255000,5.61775900,5.05622400,0.51800000,0.00000000,0.00000000,0.19019400,0.05734600,0.16689700,0.01864700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00626400,0.10085700,0.00346100,161.85408000,1.65479000,1.00000000,0.00000000,144.08097800,4.94406300,1.20805600,18.63647800,1.00000000,1.00000000,0.04917800,0.05082200,3.42445200,0.19734800,0.24716800,0.05856700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.50308300,426.00000000,0.05672600,0.04868000,0.00804600,0.87577900,0.26331400,0.30182200,0.30915700,0.32055100,0.33102700,0.33143800,0.32103900,0.34137200,0.35177200,0.37000000,49.26148600,39.30494300,20.35560800,9.11292500,3.55206300,1.24473900,0.90218200,0.74100800,0.81713900,0.28266300,0.06477200,0.05672600,1.51515000,10.31351900
02/09/1985,14,4.62186200,75.00138400,14.72473600,7.50014000,7.39411400,6.56012300,0.77049900,0.00000000,0.00000000,0.23186500,0.07266800,0.20180500,0.02462900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.29297900,0.12460000,0.00405300,162.35252400,1.61962900,1.00000000,0.00000000,177.99939800,5.79044600,1.85000100,18.85000000,1.00000000,1.00000000,0.06039900,0.06230100,4.02906100,0.14662000,0.16866900,0.08314900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.39843800,459.00000000,0.05710800,0.03597000,0.02113800,0.72984800,0.27139200,0.30363100,0.30944600,0.31913000,0.33042400,0.33072800,0.32056600,0.34080800,0.35109700,0.37000000,48.74596400,39.70449400,20.31390800,9.08503700,3.55203800,1.24749100,0.90578800,0.74118900,0.81807800,0.28338700,0.07824700,0.05710800,1.78759100,18.07637300
02/09/1985,14,4.62186200,75.00138400,14.72473600,7.50014000,7.39411400,6.56012300,0.77049900,0.00000000,0.00000000,0.23186500,0.07266800,0.20180500,0.02462900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.29297900,0.12460000,0.00405300,162.35252400,1.61962900,1.00000000,0.00000000,177.99939800,5.79044600,1.85000100,18.85000000,1.00000000,1.00000000,0.06039900,0.06230100,4.02906100,0.14662000,0.16866900,0.08314900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.39843800,459.00000000,0.05710800,0.03597000,0.02113800,0.72984800,0.27139200,0.30363100,0.30944600,0.31913000,0.33042400,0.33072800,0.32056600,0.34080800,0.35109700,0.37000000,48.74596400,39.70449400,20.31390800,9.08503700,3.55203800,1.24749100,0.90578800,0.74118900,0.81807800,0.28338700,0.07824700,0.05710800,1.78759100,18.07637300
03/09/1985,15,4.71349400,97.74241900,19.23248000,9.77424000,9.65343000,8.43372000,1.14533100,0.00000000,0.00000000,0.28759200,0.09355100,0.24610900,0.03544200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.58297900,0.15272400,0.00451800,168.64325700,1.61145800,1.00000000,0.00000000,218.17757400,6.45464400,2.75178300,14.79252100,1.00000000,1.00000000,0.07351900,0.07561000,4.97290600,0.18742200,0.20287600,0.15988700,0.00011100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.55029600,492.00000000,0.07675500,0.04468500,0.03207100,0.70530300,0.28284400,0.31050000,0.31757500,0.32578700,0.33300000,0.33300000,0.32146800,0.34127000,0.35121800,0.37000000,43.37138700,40.91040800,22.55447800,10.08589600,3.83632700,1.33563700,0.93169500,0.74520000,0.82074100,0.28459200,0.10882600,0.07675500,2.27410300,20.55057500
03/09/1985,15,4.71349400,97.74241900,19.23248000,9.77424000,9.65343000,8.43372000,1.14533100,0.00000000,0.00000000,0.28759200,0.09355100,0.24610900,0.03544200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.58297900,0.15272400,0.00451800,168.64325700,1.61145800,1.00000000,0.00000000,218.17757400,6.45464400,2.75178300,14.79252100,1.00000000,1.00000000,0.07351900,0.07561000,4.97290600,0.18742200,0.20287600,0.15988700,0.00011100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.55029600,492.00000000,0.07675500,0.04468500,0.03207100,0.70530300,0.28284400,0.31050000,0.31757500,0.32578700,0.33300000,0.33300000,0.32146800,0.34127000,0.35121800,0.37000000,43.37138700,40.91040800,22.55447800,10.08589600,3.83632700,1.33563700,0.93169500,0.74520000,0.82074100,0.28459200,0.10882600,0.07675500,2.27410300,20.55057500
04/09/1985,16,4.81009300,127.78072400,25.19101600,12.77807000,12.63795300,10.83882100,1.71424200,0.00000000,0.00000000,0.35886500,0.12556700,0.29364400,0.05851900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.81055600,0.17816100,0.00500800,162.16480300,1.64819500,1.00000000,0.00000000,254.51592300,7.15483500,4.09046800,15.59413900,1.00000000,1.00000000,0.08522800,0.08751600,4.43928100,0.24486000,0.36972000,0.32181800,0.01002500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.94642400,525.00000000,0.10347600,0.07644300,0.02703300,0.79286700,0.25217500,0.30388000,0.31023200,0.32333300,0.33300000,0.33300000,0.32163100,0.34152200,0.35143100,0.37000000,43.83229800,40.01752100,21.99034100,10.21564900,3.98435100,1.39446600,0.95511500,0.74938400,0.82359500,0.28640700,0.13050800,0.10347600,3.00383100,14.08972200
04/09/1985,16,4.81009300,127.78072400,25.19101600,12.77807000,12.63795300,10.83882100,1.71424200,0.00000000,0.00000000,0.35886500,0.12556700,0.29364400,0.05851900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.81055600,0.17816100,0.00500800,162.16480300,1.64819500,1.00000000,0.00000000,254.51592300,7.15483500,4.09046800,15.59413900,1.00000000,1.00000000,0.08522800,0.08751600,4.43928100,0.24486000,0.36972000,0.32181800,0.01002500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.94642400,525.00000000,0.10347600,0.07644300,0.02703300,0.79286700,0.25217500,0.30388000,0.31023200,0.32333300,0.33300000,0.33300000,0.32163100,0.34152200,0.35143100,0.37000000,43.83229800,40.01752100,21.99034100,10.21564900,3.98435100,1.39446600,0.95511500,0.74938400,0.82359500,0.28640700,0.13050800,0.10347600,3.00383100,14.08972200
05/09/1985,17,4.90445200,162.73044100,32.10072200,16.27304000,16.10764900,13.54827800,2.44479500,0.00000000,0.00000000,0.43591900,0.16073100,0.34339600,0.08468200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.05046600,0.20778900,0.00585100,162.79848100,1.65262200,1.00000000,0.00000000,296.84113400,8.35902300,6.12229300,15.23272900,1.00000000,1.00000000,0.09868000,0.10131300,4.81190600,0.30596000,0.35596800,0.31676800,0.04204400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.02074100,558.00000000,0.11247000,0.08062800,0.03184100,0.77935600,0.26809000,0.30085400,0.30744100,0.32076800,0.33163400,0.33204400,0.32120500,0.34130000,0.35133900,0.37000000,43.84169800,39.58265700,21.74211700,10.13551200,4.01375300,1.41889600,0.96900000,0.75229300,0.82592800,0.28800200,0.14431100,0.11247000,3.49497200,16.47575800
05/09/1985,17,4.90445200,162.73044100,32.10072200,16.27304000,16.10764900,13.54827800,2.44479500,0.00000000,0.00000000,0.43591900,0.16073100,0.34339600,0.08468200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.05046600,0.20778900,0.00585100,162.79848100,1.65262200,1.00000000,0.00000000,296.84113400,8.35902300,6.12229300,15.23272900,1.00000000,1.00000000,0.09868000,0.10131300,4.81190600,0.30596000,0.35596800,0.31676800,0.04204400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.02074100,558.00000000,0.11247000,0.08062800,0.03184100,0.77935600,0.26809000,0.30085400,0.30744100,0.32076800,0.33163400,0.33204400,0.32120500,0.34130000,0.35133900,0.37000000,43.84169800,39.58265700,21.74211700,10.13551200,4.01375300,1.41889600,0.96900000,0.75229300,0.82592800,0.28800200,0.14431100,0.11247000,3.49497200,16.47575800
06/09/1985,18,4.99113600,203.01930800,40.05732400,20.30193000,20.10432000,16.58182000,3.37118300,0.00000000,0.00000000,0.52537800,0.20149000,0.39758200,0.11860300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.28481500,0.24001700,0.00684900,164.01022000,1.65647400,1.00000000,0.00000000,342.88144100,9.78492200,8.73141200,13.99359000,1.00000000,1.00000000,0.11308700,0.11611900,5.33038000,0.38841600,0.40109600,0.34511500,0.10582800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.24045500,591.00000000,0.13053900,0.09356400,0.03697500,0.77927300,0.28013700,0.30307900,0.30656600,0.31827800,0.33065200,0.33106900,0.32073600,0.34090500,0.35103500,0.37000000,42.87108200,39.90110800,21.58699000,10.04696300,4.01478500,1.42704600,0.97696700,0.75436700,0.82802600,0.28882000,0.16751300,0.13053900,4.02888700,17.31260400
06/09/1985,18,4.99113600,203.01930800,40.05732400,20.30193000,20.10432000,16.58182000,3.37118300,0.00000000,0.00000000,0.52537800,0.20149000,0.39758200,0.11860300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.28481500,0.24001700,0.00684900,164.01022000,1.65647400,1.00000000,0.00000000,342.88144100,9.78492200,8.73141200,13.99359000,1.00000000,1.00000000,0.11308700,0.11611900,5.33038000,0.38841600,0.40109600,0.34511500,0.10582800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.24045500,591.00000000,0.13053900,0.09356400,0.03697500,0.77927300,0.28013700,0.30307900,0.30656600,0.31827800,0.33065200,0.33106900,0.32073600,0.34090500,0.35103500,0.37000000,42.87108200,39.90110800,21.58699000,10.04696300,4.01478500,1.42704600,0.97696700,0.75436700,0.82802600,0.28882000,0.16751300,0.13053900,4.02888700,17.31260400
07/09/1985,19,5.00000000,249.42864200,46.11598200,24.94286000,21.59562000,19.98682600,4.33593600,0.19760000,0.00000000,0.62511500,0.22365700,0.45453800,0.15846300,0.00155000,0.00000000,0.00000000,0.00000000,0.00000000,4.50010100,0.27284600,0.00785400,157.58412600,1.66591200,1.00000000,0.00000000,389.78024700,11.21977400,12.03994100,14.08145800,1.00000000,1.00000000,0.12752700,0.13094600,5.01919900,0.29151600,0.42741400,0.38299700,0.21506400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.31699100,624.00000000,0.12230700,0.09369700,0.02861000,0.81042600,0.24977900,0.29764600,0.30475600,0.31727400,0.32865600,0.33045800,0.32038100,0.34053800,0.35068700,0.37000000,43.15794000,39.13838200,21.37216400,9.97216600,3.99573900,1.42962200,0.98177000,0.75624000,0.83035300,0.28872700,0.15091700,0.12230700,4.64093300,17.68711500
07/09/1985,19,5.00000000,249.42864200,46.11598200,24.94286000,21.59562000,19.98682600,4.33593600,0.19760000,0.00000000,0.62511500,0.22365700,0.45453800,0.15846300,0.00155000,0.00000000,0.00000000,0.00000000,0.00000000,4.50010100,0.27284600,0.00785400,157.58412600,1.66591200,1.00000000,0.00000000,389.78024700,11.21977400,12.03994100,14.08145800,1.00000000,1.00000000,0.12752700,0.13094600,5.01919900,0.29151600,0.42741400,0.38299700,0.21506400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.31699100,624.00000000,0.12230700,0.09369700,0.02861000,0.81042600,0.24977900,0.29764600,0.30475600,0.31727400,0.32865600,0.33045800,0.32038100,0.34053800,0.35068700,0.37000000,43.15794000,39.13838200,21.37216400,9.97216600,3.99573900,1.42962200,0.98177000,0.75624000,0.83035300,0.28872700,0.15091700,0.12230700,4.64093300,17.68711500
08/09/1985,20,5.04860400,297.24114500,52.34391200,29.72411000,23.13024100,23.39250400,5.40467000,0.41649700,0.00000000,0.73599100,0.24238600,0.51804200,0.20211500,0.00367200,0.00000000,0.00000000,0.00000000,0.00000000,4.71673900,0.30896100,0.00901500,167.50034000,1.67672500,1.00000000,0.00000000,441.37269500,12.87906300,15.48548500,16.28405400,1.00000000,1.00000000,0.14314000,0.14699400,6.26426300,0.45521500,0.48735000,0.42620500,0.29156600,0.00383600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.66417200,657.00000000,0.13005300,0.11103100,0.01902200,0.87239700,0.28216100,0.30866700,0.31411300,0.32210700,0.33240600,0.33184000,0.32075800,0.34069200,0.35069100,0.37000000,37.78326000,40.22455600,23.57372500,10.78878400,4.23607000,1.48330700,0.99873000,0.76032300,0.83374900,0.28863300,0.14907500,0.13005300,4.78125000,17.99754300
08/09/1985,20,5.04860400,297.24114500,52.34391200,29.72411000,23.13024100,23.39250400,5.40467000,0.41649700,0.00000000,0.73599100,0.24238600,0.51804200,0.20211500,0.00367200,0.00000000,0.00000000,0.00000000,0.00000000,4.71673900,0.30896100,0.00901500,167.50034000,1.67672500,1.00000000,0.00000000,441.37269500,12.87906300,15.48548500,16.28405400,1.00000000,1.00000000,0.14314000,0.14699400,6.26426300,0.45521500,0.48735000,0.42620500,0.29156600,0.00383600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.66417200,657.00000000,0.13005300,0.11103100,0.01902200,0.87239700,0.28216100,0.30866700,0.31411300,0.32210700,0.33240600,0.33184000,0.32075800,0.34069200,0.35069100,0.37000000,37.78326000,40.22455600,23.57372500,10.78878400,4.23607000,1.48330700,0.99873000,0.76032300,0.83374900,0.28863300,0.14907500,0.13005300,4.78125000,17.99754300
09/09/1985,21,5.07473400,353.84895700,59.74102300,35.38490000,24.95203800,27.33633000,6.75880500,0.69385000,0.00000000,0.85990900,0.26066700,0.59310100,0.24703500,0.00609100,0.00000000,0.00000000,0.00000000,0.00000000,4.96726300,0.35489500,0.01012500,160.83982800,1.67119900,1.00000000,0.00000000,506.99357000,14.46417600,19.30239300,15.55609800,1.00000000,1.00000000,0.16259500,0.16682400,5.64391800,0.36423200,0.52639400,0.46334200,0.33634700,0.03865100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.72896600,690.00000000,0.14268400,0.11356500,0.02911900,0.83051000,0.25362600,0.30195300,0.30774500,0.31925300,0.33151100,0.33179000,0.32085400,0.34080500,0.35077100,0.37000000,38.16877000,39.30906300,23.04607000,10.78998600,4.29294100,1.51875600,1.01514500,0.76475700,0.83742700,0.28878000,0.17180200,0.14268400,5.66078100,18.47866900
